App,Minutes
Anki,8.466666666666667
Dateien,2.8833333333333333
Einrichten,0.03333333333333333
Kurzbefehle,0.15
Neuland next,1.7166666666666666
Safari,1.2166666666666666
Shortcuts,0.03333333333333333
Youtube,0.18333333333333332
