App,Minutes
Benutzerauthentifizierung,0.0
Chatgpt,0.0
Db navigator,0.0
GoodNotes,0.03333333333333333
Instagram,0.03333333333333333
Kurzbefehle,0.0
Moodle,0.0
Safari,0.016666666666666666
Shortcuts,0.0
Snapchat,0.016666666666666666
Spotify,0.0
Toralarm,0.0
Youtube,0.05
‎whatsapp,0.0
