App,Minutes
App store,0.0
Benutzerauthentifizierung,0.05
Chatgpt,0.0
Gmail,0.0
GoodNotes,0.016666666666666666
Kurzbefehle,0.0
Safari,0.0
Shortcuts,0.0
Youtube,0.08333333333333333
