App,Minutes
App store,12.666666666666666
Benutzerauthentifizierung,0.8333333333333334
Chatgpt,158.0
Einstellungen,14.333333333333334
Foot locker,1.1666666666666667
Gmail,9.333333333333334
GoodNotes,43.56666666666667
Kurzbefehle,11.833333333333334
Safari,150.0
Shortcuts,0.6666666666666666
Telefon,7.0
Wallet,0.6666666666666666
Youtube,64.25
