App,Minutes
Chatgpt,0.0
Gmail,0.0
GoodNotes,0.016666666666666666
Kurzbefehle,0.0
Prime video,0.0
Safari,0.0
Shortcuts,0.0
Wo ist?,0.0
Youtube,0.11666666666666667
